row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr,class
4908,6,3,5,0.451,0.068,0.231,0.045,0.529,0.213,0.171,0.036000000000000004,0.38799999999999996,0.585,0.005,0.009000000000000001,0.206237425,0.387323944,0.293762575,0.112676056,12,13,0.35700000000000004,0.243,0.155,0.114,0.16484144144144144,0.392,13.0,7.21,27.08,4309.0,2610.0,1,1
4914,2,12,5,0.327,0.062,0.215,0.063,0.479,0.27699999999999997,0.10800000000000001,0.07400000000000001,0.217,0.675,0.015,0.016,0.157684631,0.327345309,0.351297405,0.163672655,23,8,0.33299999999999996,0.24600000000000002,0.109,0.084,0.122,0.316,14.0,5.8,16.96,740.0,2349.0,0,1
4915,6,3,5,0.503,0.053,0.16399999999999998,0.077,0.501,0.225,0.196,0.008,0.01,0.9620000000000001,0.0,0.012,0.11365902300000001,0.48654037899999997,0.226321037,0.173479561,11,10,0.358,0.215,0.106,0.069,0.17,0.27399999999999997,12.0,2.29,15.48,2040.0,1309.0,1,0
4916,8,3,6,0.48700000000000004,0.079,0.262,0.09699999999999999,0.512,0.214,0.201,0.052000000000000005,0.015,0.903,0.017,0.011000000000000001,0.132663317,0.35678392,0.331658291,0.178894472,12,10,0.3,0.308,0.121,0.083,0.11,0.311,11.0,5.947497969130781,16.33,3340.0,1120.0,0,1
4917,6,7,5,0.5660000000000001,0.03,0.14400000000000002,0.057,0.503,0.23199999999999998,0.207,0.023,0.009000000000000001,0.9420000000000001,0.0,0.002,0.056008147,0.45010183299999995,0.32688391,0.16700611,12,12,0.336,0.18899999999999997,0.114,0.08199999999999999,0.21600000000000003,0.308,9.0,5.947497969130781,18.37,1659.0,2000.0,0,0
4918,7,4,4,0.499,0.035,0.293,0.154,0.46399999999999997,0.243,0.14,0.37,0.037000000000000005,0.5589999999999999,0.016,0.01,0.191658391,0.301886792,0.349553128,0.156901688,16,11,0.299,0.2136276517922455,0.08800000000000001,0.102,0.16484144144144144,0.33299999999999996,9.0,5.947497969130781,14.64,3760.0,2109.0,1,0
4919,1,1,5,0.483,0.046,0.163,0.045,0.519,0.228,0.147,0.21899999999999997,0.135,0.57,0.01,0.054000000000000006,0.128514056,0.20381526100000003,0.196787149,0.470883534,11,7,0.16899999999999998,0.12300000000000001,0.078,0.081,0.159,0.195,11.0,1.82,5.18,1010.0,710.0,1,0
4920,6,3,5,0.44799999999999995,0.067,0.177,0.053,0.485,0.24,0.158,0.040999999999999995,0.013999999999999999,0.919,0.008,0.0,0.117412935,0.408955224,0.338308458,0.13532338300000002,13,10,0.35,0.161,0.105,0.075,0.151,0.276,13.0,5.947497969130781,15.36,2079.0,1879.0,1,1
4921,2,12,3,0.505,0.055999999999999994,0.18100000000000002,0.066,0.507,0.23,0.165,0.02,0.0,0.961,0.0,0.003,0.095766129,0.419354839,0.311491935,0.173387097,12,10,0.281,0.209,0.099,0.08900000000000001,0.077,0.257,14.0,5.947497969130781,11.86,3119.0,1379.0,1,0
4922,6,5,1,0.46299999999999997,0.054000000000000006,0.33299999999999996,0.16699999999999998,0.513,0.231,0.196,0.102,0.024,0.84,0.017,0.006999999999999999,0.180722892,0.352409639,0.313253012,0.153614458,11,12,0.336,0.214,0.121,0.075,0.096,0.361,10.0,3.8,32.97,3740.0,6550.0,0,1
4926,2,12,2,0.355,0.061,0.20199999999999999,0.07400000000000001,0.34600000000000003,0.16399999999999998,0.114,0.013999999999999999,0.46399999999999997,0.521,0.0,0.011000000000000001,0.213346815,0.33973710799999995,0.223458038,0.223458038,9,9,0.353,0.2136276517922455,0.132,0.09699999999999999,0.16484144144144144,0.301,10.0,5.947497969130781,23.82,4140.0,1929.0,1,1
4928,3,12,5,0.373,0.069,0.3,0.114,0.502,0.259,0.14400000000000002,0.022000000000000002,0.033,0.932,0.003,0.009000000000000001,0.207920792,0.45445544600000004,0.24653465300000002,0.091089109,12,10,0.32,0.23800000000000002,0.10400000000000001,0.069,0.16484144144144144,0.249,12.0,8.6,39.14,3431.4336492890993,6190.0,0,1
4929,6,7,1,0.52,0.045,0.139,0.07,0.499,0.22,0.21600000000000003,0.057999999999999996,0.0,0.9209999999999999,0.004,0.0,0.108134921,0.38888888899999996,0.33928571399999996,0.163690476,11,12,0.289,0.177,0.076,0.063,0.16484144144144144,0.262,13.0,5.947497969130781,13.29,2910.0,7249.0,1,0
4931,6,2,3,0.517,0.039,0.264,0.12300000000000001,0.507,0.268,0.149,0.35700000000000004,0.024,0.611,0.016,0.008,0.197445972,0.317288802,0.33693516700000004,0.14833005900000001,16,9,0.29600000000000004,0.156,0.078,0.065,0.145,0.207,14.0,5.947497969130781,17.84,1569.0,2190.0,0,0
4933,5,11,1,0.6709999999999999,0.021,0.184,0.136,0.49,0.23199999999999998,0.221,0.066,0.0,0.9079999999999999,0.0,0.0,0.057942058,0.32367632399999996,0.41358641399999996,0.204795205,10,9,0.32899999999999996,0.121,0.098,0.09300000000000001,0.135,0.32299999999999995,13.0,5.947497969130781,21.13261776339444,989.0,1009.0,0,0
4936,3,12,5,0.508,0.06,0.113,0.052000000000000005,0.521,0.18,0.168,0.021,0.024,0.9279999999999999,0.0,0.016,0.11473788300000001,0.454995054,0.20969337300000002,0.220573689,9,11,0.342,0.23600000000000002,0.111,0.086,0.16399999999999998,0.247,12.0,5.947497969130781,15.83,2149.0,1480.0,0,1
4937,7,10,3,0.33,0.12300000000000001,0.235,0.057999999999999996,0.525,0.23199999999999998,0.16899999999999998,0.012,0.445,0.54,0.006999999999999999,0.003,0.193743693,0.44197780000000003,0.237134208,0.12714429900000002,11,12,0.36200000000000004,0.141,0.16,0.127,0.091,0.374,13.0,7.11,31.34,3629.0,2139.0,1,1
4942,1,1,5,0.53,0.037000000000000005,0.10800000000000001,0.047,0.5,0.293,0.076,0.131,0.067,0.598,0.005,0.166,0.06361829,0.140159046,0.207753479,0.588469185,14,3,0.22699999999999998,0.099,0.077,0.075,0.18100000000000002,0.20600000000000002,13.0,1.0,4.91,1659.0,1389.0,0,0
4945,7,4,2,0.522,0.077,0.301,0.141,0.483,0.22699999999999998,0.11,0.045,0.016,0.648,0.153,0.076,0.087857848,0.326752221,0.347482725,0.237907206,13,7,0.294,0.22399999999999998,0.068,0.052000000000000005,0.20600000000000002,0.212,11.625867507886435,5.947497969130781,21.13261776339444,1759.0,1039.0,1,0
4948,1,1,5,0.425,0.077,0.272,0.10300000000000001,0.504,0.275,0.091,0.503,0.091,0.32899999999999996,0.019,0.069,0.21295387600000001,0.26202159,0.330716389,0.194308145,15,6,0.287,0.159,0.084,0.077,0.175,0.212,10.0,7.17,14.11,1660.0,1809.0,1,1
4949,7,8,3,0.4,0.064,0.29100000000000004,0.08,0.503,0.251,0.14800000000000002,0.126,0.017,0.828,0.022000000000000002,0.012,0.19795918399999998,0.417346939,0.215306122,0.169387755,13,9,0.341,0.239,0.125,0.073,0.111,0.342,11.0,5.947497969130781,23.0,3299.0,1510.0,1,1
4950,5,9,2,0.425,0.040999999999999995,0.172,0.12,0.44299999999999995,0.249,0.203,0.043,0.001,0.9229999999999999,0.015,0.004,0.068,0.34600000000000003,0.428,0.158,10,6,0.263,0.2136276517922455,0.085,0.08389588859416454,0.16484144144144144,0.192,12.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
4952,6,7,5,0.446,0.046,0.218,0.065,0.501,0.221,0.156,0.025,0.032,0.9470000000000001,0.002,0.002,0.200803213,0.390562249,0.264056225,0.144578313,10,10,0.36200000000000004,0.253,0.126,0.095,0.16484144144144144,0.35600000000000004,13.0,5.947497969130781,14.41,4219.0,3380.0,0,1
4953,2,12,2,0.501,0.049,0.111,0.035,0.49,0.243,0.139,0.035,0.005,0.955,0.0,0.003,0.080039526,0.35869565200000003,0.328063241,0.23320158100000002,10,9,0.27399999999999997,0.275,0.07400000000000001,0.081,0.209,0.266,9.0,5.947497969130781,16.13,2570.0,1489.0,1,1
4956,3,12,6,0.43,0.057999999999999996,0.205,0.054000000000000006,0.509,0.22699999999999998,0.16699999999999998,0.046,0.087,0.833,0.008,0.012,0.10653266300000001,0.283417085,0.32160804,0.288442211,11,10,0.261,0.20600000000000002,0.111,0.099,0.17300000000000001,0.28,13.0,4.18,18.98,2289.0,1330.0,1,1
4962,8,3,2,0.307,0.059000000000000004,0.18899999999999997,0.10300000000000001,0.429,0.16899999999999998,0.201,0.139,0.037000000000000005,0.7909999999999999,0.013000000000000001,0.002,0.124748491,0.398390342,0.32092555300000003,0.155935614,8,12,0.228,0.264,0.083,0.09699999999999999,0.138,0.19699999999999998,13.0,4.5,14.29,3090.0,1869.0,0,1
4968,3,12,5,0.44299999999999995,0.064,0.244,0.054000000000000006,0.501,0.23399999999999999,0.145,0.026000000000000002,0.245,0.705,0.006,0.003,0.158585859,0.38888888899999996,0.311111111,0.141414141,14,9,0.324,0.322,0.11699999999999999,0.115,0.125,0.32899999999999996,11.0,5.69,24.74,3209.0,4370.0,1,1
4969,5,9,1,0.634,0.02,0.182,0.095,0.506,0.21600000000000003,0.258,0.017,0.002,0.9540000000000001,0.009000000000000001,0.009000000000000001,0.072854291,0.45508982,0.309381238,0.162674651,14,9,0.312,0.083,0.11800000000000001,0.10800000000000001,0.11199999999999999,0.302,9.0,5.947497969130781,21.13261776339444,899.0,920.0,0,0
4970,4,6,3,0.502,0.059000000000000004,0.15,0.07200000000000001,0.503,0.19899999999999998,0.225,0.031,0.002,0.946,0.004,0.012,0.124875125,0.42757242799999995,0.31868131899999996,0.128871129,10,12,0.302,0.245,0.099,0.051,0.254,0.233,12.0,5.947497969130781,25.05,5050.0,15199.0,0,0
4972,1,1,5,0.444,0.081,0.175,0.07,0.512,0.247,0.14,0.009000000000000001,0.001,0.9840000000000001,0.005,0.006,0.168,0.435,0.28300000000000003,0.114,12,10,0.368,0.248,0.109,0.08800000000000001,0.16,0.325,13.0,5.947497969130781,22.44,4029.0,4030.0,1,1
4974,7,8,5,0.39799999999999996,0.133,0.28300000000000003,0.081,0.528,0.256,0.154,0.013999999999999999,0.581,0.39299999999999996,0.0,0.0,0.218655968,0.331995988,0.27883651,0.170511535,10,13,0.39399999999999996,0.249,0.152,0.122,0.057,0.38299999999999995,12.0,5.947497969130781,23.45,6910.0,2270.0,1,1
4976,5,11,1,0.5539999999999999,0.026000000000000002,0.157,0.105,0.48,0.20199999999999999,0.242,0.004,0.0,0.943,0.04,0.002,0.088531187,0.327967807,0.40945674,0.174044266,10,10,0.289,0.135,0.106,0.08389588859416454,0.17,0.282,10.0,5.947497969130781,21.13261776339444,3431.4336492890993,2309.0,0,1
4977,3,12,3,0.525,0.033,0.256,0.09,0.493,0.29,0.11800000000000001,0.36,0.035,0.5489999999999999,0.027000000000000003,0.039,0.270242915,0.339068826,0.279352227,0.11133603199999999,17,8,0.33399999999999996,0.196,0.102,0.06,0.19899999999999998,0.301,11.0,5.947497969130781,10.12,4230.0,20910.0,1,1
4980,1,1,3,0.556,0.071,0.10099999999999999,0.028999999999999998,0.516,0.195,0.17300000000000001,0.025,0.017,0.924,0.009000000000000001,0.008,0.065392354,0.23138833,0.257545272,0.445674044,7,8,0.23600000000000002,0.13699999999999998,0.07,0.063,0.217,0.213,10.0,5.947497969130781,7.99,2029.0,1050.0,1,0
4981,7,10,5,0.462,0.047,0.205,0.115,0.494,0.302,0.153,0.046,0.0,0.922,0.018000000000000002,0.0,0.09283552,0.334006054,0.407669021,0.165489405,16,10,0.303,0.13,0.10300000000000001,0.08800000000000001,0.091,0.223,11.0,5.947497969130781,12.2,1389.0,1590.0,0,1
4984,2,12,3,0.51,0.051,0.162,0.07400000000000001,0.495,0.23600000000000002,0.14300000000000002,0.011000000000000001,0.006,0.9620000000000001,0.0,0.0,0.092629482,0.426294821,0.293824701,0.187250996,12,9,0.33399999999999996,0.214,0.08,0.08199999999999999,0.217,0.19899999999999998,13.0,5.947497969130781,18.22,2590.0,2079.0,1,0
4985,8,2,6,0.504,0.052000000000000005,0.111,0.062,0.499,0.215,0.191,0.006,0.011000000000000001,0.9540000000000001,0.012,0.012,0.066801619,0.311740891,0.38765182200000003,0.233805668,11,10,0.267,0.172,0.09,0.057,0.19,0.21,12.0,5.947497969130781,9.2,1310.0,1010.0,0,0
4987,6,5,2,0.45299999999999996,0.046,0.22399999999999998,0.06,0.46799999999999997,0.19399999999999998,0.191,0.038,0.391,0.556,0.003,0.0,0.225708502,0.373481781,0.253036437,0.147773279,12,11,0.33799999999999997,0.205,0.11900000000000001,0.107,0.231,0.29600000000000004,13.0,5.947497969130781,14.44,2250.0,1310.0,0,1
4988,5,9,4,0.48100000000000004,0.046,0.204,0.12,0.46,0.22699999999999998,0.107,0.067,0.0,0.898,0.016,0.006,0.055445545,0.345544554,0.366336634,0.232673267,12,6,0.228,0.166,0.065,0.102,0.235,0.24100000000000002,11.0,5.947497969130781,35.95,2720.0,1689.0,1,0
4989,3,12,5,0.44,0.084,0.188,0.046,0.512,0.21600000000000003,0.17600000000000002,0.027000000000000003,0.163,0.794,0.008,0.0,0.162189055,0.341293532,0.309452736,0.18706467699999998,11,13,0.335,0.294,0.152,0.106,0.078,0.32299999999999995,13.0,4.3,18.94,2469.0,1809.0,0,1
4993,6,7,4,0.47600000000000003,0.062,0.168,0.07200000000000001,0.507,0.213,0.18,0.008,0.02,0.946,0.0,0.002,0.132075472,0.48361469700000004,0.292949355,0.091360477,10,13,0.299,0.34299999999999997,0.126,0.09,0.177,0.315,14.0,5.947497969130781,18.9,7970.0,1980.0,1,1
4994,1,1,5,0.494,0.06,0.21100000000000002,0.085,0.515,0.251,0.11800000000000001,0.065,0.18100000000000002,0.7340000000000001,0.005,0.011000000000000001,0.109768379,0.31822759300000003,0.29909365600000004,0.272910373,13,7,0.295,0.154,0.113,0.076,0.152,0.26,13.0,3.15,13.16,2790.0,2399.0,1,1
4999,1,1,5,0.564,0.039,0.1,0.033,0.501,0.248,0.106,0.059000000000000004,0.16899999999999998,0.584,0.0,0.154,0.045546559,0.14676113400000002,0.193319838,0.61437247,11,5,0.245,0.076,0.076,0.08199999999999999,0.154,0.185,13.0,2.54,5.99,1279.0,530.0,1,0
5000,5,9,5,0.38799999999999996,0.055999999999999994,0.317,0.07200000000000001,0.491,0.203,0.23800000000000002,0.015,0.0,0.935,0.012,0.003,0.18737672600000002,0.391518738,0.280078895,0.141025641,10,14,0.316,0.201,0.11699999999999999,0.069,0.16484144144144144,0.337,11.0,5.947497969130781,38.47,4010.0,2659.0,0,1
5002,6,5,6,0.364,0.078,0.273,0.11199999999999999,0.512,0.209,0.205,0.065,0.263,0.659,0.005,0.008,0.15936255,0.394422311,0.270916335,0.175298805,11,11,0.32,0.17300000000000001,0.131,0.09300000000000001,0.16484144144144144,0.243,13.0,5.947497969130781,22.78,5340.0,4230.0,0,1
5003,1,1,5,0.494,0.04,0.24100000000000002,0.107,0.502,0.285,0.10099999999999999,0.23,0.20199999999999999,0.355,0.005,0.2,0.12136409199999999,0.180541625,0.26379137399999997,0.43430290899999996,14,4,0.252,0.09699999999999999,0.075,0.08900000000000001,0.153,0.213,9.0,4.1,7.45,2240.0,1340.0,0,0
5004,7,10,5,0.5660000000000001,0.025,0.152,0.055999999999999994,0.507,0.222,0.18100000000000002,0.057999999999999996,0.02,0.93,0.006,0.0,0.058943089000000004,0.370934959,0.400406504,0.169715447,12,10,0.307,0.17600000000000002,0.08199999999999999,0.067,0.163,0.23600000000000002,13.0,5.947497969130781,18.1,1220.0,1559.0,0,0
5006,5,11,4,1.0,0.015,0.237,0.153,0.491,0.201,0.22399999999999998,0.369,0.006,0.605,0.005,0.0,0.240039841,0.283864542,0.319721116,0.156374502,17,4,0.303,0.2136276517922455,0.138,0.08389588859416454,0.16484144144144144,0.29,8.0,5.947497969130781,21.13261776339444,3431.4336492890993,2551.339285714286,0,0
5009,2,12,5,0.436,0.127,0.295,0.085,0.5,0.311,0.09300000000000001,0.555,0.039,0.321,0.027000000000000003,0.076,0.323030907,0.24426719800000002,0.298105683,0.134596211,16,6,0.311,0.115,0.08,0.066,0.14,0.17800000000000002,9.0,8.66,18.42,2519.0,2269.0,1,1
5011,6,7,3,0.493,0.05,0.188,0.07,0.503,0.253,0.16699999999999998,0.019,0.006,0.897,0.036000000000000004,0.001,0.131422925,0.342885375,0.348814229,0.17687747,11,12,0.376,0.212,0.11199999999999999,0.07,0.121,0.287,9.0,5.947497969130781,23.9,3569.0,3049.0,1,1
5013,8,3,5,0.389,0.075,0.195,0.062,0.505,0.221,0.159,0.013999999999999999,0.027999999999999997,0.932,0.008,0.001,0.173306773,0.40438247,0.283864542,0.138446215,11,12,0.36700000000000005,0.345,0.12300000000000001,0.094,0.162,0.28800000000000003,13.0,8.2,15.83,3119.0,1700.0,0,1
5015,6,3,2,0.441,0.061,0.3,0.131,0.512,0.18,0.174,0.048,0.019,0.815,0.09300000000000001,0.013999999999999999,0.12487708900000001,0.270403147,0.30875122899999996,0.295968535,10,9,0.32299999999999995,0.22399999999999998,0.139,0.062,0.154,0.266,13.0,5.947497969130781,9.13,2269.0,1120.0,0,0
5017,3,12,2,0.504,0.049,0.14400000000000002,0.044000000000000004,0.504,0.191,0.107,0.057999999999999996,0.13,0.6940000000000001,0.001,0.095,0.05719921099999999,0.22386587800000002,0.284023669,0.43491124299999995,12,6,0.27399999999999997,0.172,0.08,0.075,0.18899999999999997,0.21100000000000002,13.0,1.6,7.32,1789.0,1130.0,0,0
5018,7,8,2,0.359,0.048,0.23,0.095,0.428,0.2,0.183,0.102,0.071,0.7709999999999999,0.026000000000000002,0.013000000000000001,0.153614458,0.380522088,0.333333333,0.13253012,13,13,0.311,0.312,0.12300000000000001,0.095,0.16484144144144144,0.376,10.0,5.947497969130781,21.13261776339444,1229.0,3040.0,0,1
5020,1,1,6,0.47,0.07200000000000001,0.22699999999999998,0.07200000000000001,0.507,0.239,0.142,0.026000000000000002,0.106,0.853,0.001,0.0,0.21140609600000002,0.41986234,0.227138643,0.14159292,12,11,0.325,0.2136276517922455,0.11699999999999999,0.122,0.16484144144144144,0.36700000000000005,14.0,5.947497969130781,42.98,7920.0,3900.0,1,1
5021,8,3,2,0.428,0.05,0.142,0.062,0.45899999999999996,0.17800000000000002,0.151,0.057,0.071,0.853,0.003,0.011000000000000001,0.166833167,0.40959041,0.221778222,0.20179820199999998,9,8,0.294,0.23399999999999999,0.11,0.064,0.134,0.258,13.0,5.947497969130781,15.42,2249.0,1240.0,1,0
5024,7,10,2,0.48200000000000004,0.057,0.233,0.085,0.483,0.191,0.228,0.485,0.001,0.484,0.017,0.012,0.11995967699999999,0.33266129,0.33669354799999995,0.21068548399999998,10,10,0.254,0.214,0.09,0.121,0.174,0.222,11.0,5.947497969130781,17.75,3269.0,2200.0,0,0
5027,6,7,4,0.506,0.051,0.281,0.14800000000000002,0.5,0.282,0.134,0.505,0.039,0.436,0.021,0.011000000000000001,0.24419778,0.355196771,0.295660949,0.104944501,16,10,0.297,0.2136276517922455,0.099,0.106,0.16484144144144144,0.271,11.0,5.947497969130781,25.97,11240.0,3619.0,0,1
5029,2,12,6,0.526,0.046,0.086,0.034,0.512,0.205,0.149,0.03,0.027000000000000003,0.9179999999999999,0.0,0.018000000000000002,0.063681592,0.260696517,0.289552239,0.38606965200000004,10,8,0.26,0.16,0.092,0.075,0.19699999999999998,0.237,11.0,-0.1,7.63,1680.0,1280.0,0,0
5030,2,12,5,0.461,0.047,0.299,0.099,0.5,0.255,0.12300000000000001,0.612,0.022000000000000002,0.309,0.009000000000000001,0.015,0.18673469399999998,0.28265306100000004,0.332653061,0.19795918399999998,14,8,0.309,0.263,0.096,0.086,0.273,0.235,9.0,4.9,12.49,2209.0,1330.0,0,0
5035,5,9,1,0.5489999999999999,0.047,0.122,0.08,0.509,0.223,0.243,0.017,0.0,0.977,0.0,0.0,0.072522983,0.33707865200000003,0.409601634,0.18079673100000002,13,12,0.27899999999999997,0.2136276517922455,0.08199999999999999,0.046,0.16484144144144144,0.24100000000000002,12.0,5.947497969130781,21.13261776339444,6050.0,2990.0,1,0
5039,7,10,4,0.612,0.034,0.257,0.14300000000000002,0.46299999999999997,0.18600000000000003,0.09699999999999999,0.073,0.003,0.879,0.021,0.006999999999999999,0.054000000000000006,0.16699999999999998,0.237,0.542,9,3,0.163,0.132,0.048,0.09300000000000001,0.263,0.132,12.0,5.947497969130781,14.31,2720.0,1710.0,1,0
5040,6,7,4,0.522,0.049,0.168,0.066,0.493,0.215,0.22699999999999998,0.033,0.01,0.9229999999999999,0.013000000000000001,0.004,0.097683787,0.401812689,0.33232628399999997,0.168177241,10,12,0.341,0.218,0.111,0.055999999999999994,0.125,0.27399999999999997,9.0,5.947497969130781,27.53,3210.0,2150.0,0,1
5043,5,11,1,0.335,0.052000000000000005,0.285,0.08900000000000001,0.527,0.325,0.115,0.036000000000000004,0.002,0.33899999999999997,0.602,0.01,0.200198216,0.292368682,0.332011893,0.175421209,19,7,0.389,0.20800000000000002,0.14,0.063,0.264,0.273,12.0,5.947497969130781,40.54,1719.0,3430.0,0,0
5046,7,10,5,0.348,0.096,0.21100000000000002,0.055999999999999994,0.511,0.21899999999999997,0.156,0.003,0.001,0.981,0.003,0.004,0.231707317,0.37398374,0.294715447,0.09959349599999999,13,12,0.39,0.257,0.16,0.10099999999999999,0.051,0.377,13.0,5.13,22.29,3979.0,1669.0,1,1
5047,1,1,6,0.509,0.040999999999999995,0.192,0.096,0.51,0.18600000000000003,0.22899999999999998,0.042,0.04,0.889,0.003,0.011000000000000001,0.133678756,0.252849741,0.249740933,0.36373057,8,9,0.261,0.2136276517922455,0.111,0.062,0.16484144144144144,0.247,13.0,5.947497969130781,21.13261776339444,3729.0,2479.0,0,0
5049,7,4,4,0.53,0.037000000000000005,0.287,0.135,0.506,0.24100000000000002,0.13,0.149,0.027999999999999997,0.715,0.061,0.019,0.131313131,0.350505051,0.246464646,0.271717172,17,10,0.287,0.153,0.105,0.075,0.10400000000000001,0.34299999999999997,10.0,5.947497969130781,17.86,2140.0,1850.0,1,1
5051,4,3,3,0.40299999999999997,0.061,0.259,0.099,0.524,0.28,0.145,0.042,0.22,0.7290000000000001,0.0,0.006,0.228121927,0.353982301,0.270403147,0.147492625,9,6,0.301,0.2136276517922455,0.127,0.094,0.16484144144144144,0.265,13.0,5.947497969130781,29.6,3431.4336492890993,2551.339285714286,0,1
5052,7,10,6,0.49700000000000005,0.051,0.13699999999999998,0.052000000000000005,0.506,0.193,0.222,0.011000000000000001,0.006999999999999999,0.953,0.015,0.005,0.086444008,0.385068762,0.311394892,0.217092338,10,13,0.307,0.23,0.10099999999999999,0.068,0.257,0.215,11.0,5.947497969130781,25.84,3199.0,990.0,1,1
5054,7,8,3,0.511,0.039,0.133,0.055999999999999994,0.506,0.24,0.204,0.006,0.004,0.978,0.004,0.0,0.09253731300000001,0.441791045,0.317412935,0.148258706,12,12,0.26899999999999996,0.14300000000000002,0.08900000000000001,0.057999999999999996,0.13,0.294,12.0,5.947497969130781,18.49,2190.0,3589.0,1,1
5055,5,9,4,0.98,0.016,0.158,0.109,0.474,0.2,0.16,0.019,0.003,0.841,0.122,0.006999999999999999,0.086519115,0.344064386,0.37223340000000005,0.19718309899999997,14,5,0.305,0.126,0.099,0.08389588859416454,0.226,0.344,10.0,5.947497969130781,44.37,3431.4336492890993,2551.339285714286,1,1
5056,1,1,5,0.54,0.054000000000000006,0.146,0.03,0.503,0.256,0.11199999999999999,0.128,0.016,0.831,0.011000000000000001,0.027999999999999997,0.076237624,0.26435643600000003,0.334653465,0.324752475,11,6,0.278,0.21100000000000002,0.076,0.064,0.195,0.226,13.0,0.4,8.43,1649.0,1680.0,0,0
5057,7,8,5,0.40299999999999997,0.096,0.255,0.078,0.537,0.24100000000000002,0.17600000000000002,0.012,0.46,0.525,0.018000000000000002,0.0,0.264676617,0.319402985,0.25074626899999997,0.165174129,12,14,0.363,0.192,0.16899999999999998,0.136,0.11699999999999999,0.366,12.0,5.947497969130781,47.3,2670.0,1079.0,1,1
5058,6,7,3,0.425,0.069,0.214,0.064,0.534,0.21600000000000003,0.18,0.026000000000000002,0.423,0.528,0.0,0.001,0.17740337,0.370664024,0.30921704699999997,0.14271556,11,13,0.337,0.114,0.153,0.127,0.16484144144144144,0.305,12.0,8.15,21.71,4819.0,2680.0,1,1
5059,1,1,5,0.511,0.065,0.11800000000000001,0.033,0.505,0.19699999999999998,0.207,0.01,0.025,0.941,0.001,0.0,0.073366834,0.382914573,0.277386935,0.266331658,9,12,0.281,0.18,0.10099999999999999,0.08,0.161,0.256,14.0,1.1,12.57,1580.0,1280.0,0,1
5060,5,11,4,0.555,0.043,0.168,0.09,0.485,0.222,0.205,0.034,0.009000000000000001,0.941,0.013000000000000001,0.0,0.083333333,0.36111111100000004,0.35416666700000005,0.201388889,12,12,0.345,0.21899999999999997,0.11199999999999999,0.068,0.09699999999999999,0.322,11.0,5.947497969130781,51.53,3431.4336492890993,1209.0,0,1
5061,6,7,5,0.395,0.07,0.28800000000000003,0.062,0.493,0.23800000000000002,0.152,0.021,0.292,0.6679999999999999,0.011000000000000001,0.005,0.27127127100000004,0.41841841799999996,0.214214214,0.09609609599999999,14,13,0.395,0.259,0.14400000000000002,0.11199999999999999,0.141,0.35100000000000003,10.0,4.79,27.73,4990.0,2990.0,1,1
5064,2,12,5,0.423,0.11900000000000001,0.276,0.07,0.496,0.305,0.10099999999999999,0.56,0.033,0.312,0.023,0.08199999999999999,0.325325325,0.24124124100000002,0.30230230199999997,0.13113113099999998,16,6,0.317,0.11699999999999999,0.085,0.069,0.136,0.18899999999999997,9.0,7.6,15.61,2459.0,2199.0,0,1
5065,4,6,3,0.34,0.105,0.276,0.134,0.511,0.185,0.278,0.036000000000000004,0.078,0.887,0.005,0.006,0.14271457099999998,0.45309381200000004,0.28742515,0.116766467,9,17,0.325,0.2136276517922455,0.13699999999999998,0.069,0.16484144144144144,0.29,9.0,5.947497969130781,54.27,2619.0,10740.0,1,1
5067,2,12,5,0.441,0.09699999999999999,0.263,0.098,0.48200000000000004,0.298,0.102,0.508,0.055999999999999994,0.366,0.024,0.05,0.26056338,0.279678068,0.31086519100000004,0.14889336,16,7,0.28300000000000003,0.159,0.09699999999999999,0.077,0.16399999999999998,0.21899999999999997,9.0,8.2,14.61,2150.0,2010.0,0,1
5068,1,1,2,0.531,0.049,0.201,0.062,0.522,0.222,0.10400000000000001,0.16699999999999998,0.623,0.152,0.006999999999999999,0.045,0.144578313,0.261044177,0.287148594,0.307228916,14,7,0.349,0.135,0.12,0.08800000000000001,0.10300000000000001,0.226,13.0,11.5,12.32,1710.0,1780.0,0,0
5069,2,12,5,0.5529999999999999,0.042,0.096,0.027999999999999997,0.501,0.239,0.139,0.026000000000000002,0.038,0.888,0.0,0.019,0.048144433,0.275827482,0.356068205,0.31995988,13,8,0.285,0.161,0.086,0.062,0.203,0.228,11.0,1.9,8.24,1459.0,1499.0,0,0
